mode,encounter,time_s,hsep_ft,vsep_ft,ssep_ft
daidalus,10,11.6,26254.5040527467,70.8843863694613,26254.5997427484
daidalus,10,11.7,26221.0242290982,70.8843863694613,26221.1200412794
daidalus,10,11.8,26187.5444158653,70.8843863694613,26187.6403505384
daidalus,10,11.9,26154.0646130881,70.8843863694613,26154.1606705667
daidalus,10,12,26120.5848208067,70.8843863694613,26120.6810014055
daidalus,10,12.1,26087.1050390616,70.8843863694613,26087.2013430967
daidalus,10,12.2,26053.6252678934,70.8843863694613,26053.7216956818
daidalus,10,12.3,26020.1455073428,70.8843863694613,26020.2420592031
daidalus,10,12.4,25986.665757451,70.8843863694613,25986.7624337028
daidalus,10,12.5,25953.1860182592,70.8843863694613,25953.2828192234
daidalus,10,12.6,25919.7062898089,70.8843863694613,25919.8032158076
daidalus,10,12.7,25886.2265721417,70.8843863694613,25886.3236234983
daidalus,10,12.8,25852.7468652995,70.8843863694613,25852.8440423386
daidalus,10,12.9,25819.2671693244,70.8843863694613,25819.364472372
daidalus,10,13,25785.7874842588,70.8843863694613,25785.884913642
daidalus,10,13.1,25752.3078101452,70.8843863694613,25752.4053661925
daidalus,10,13.2,25718.8281470264,70.8843863694613,25718.9258300674
daidalus,10,13.3,25685.3484949454,70.8843863694613,25685.4463053112
daidalus,10,13.4,25651.8688539454,70.8843863694613,25651.9667919683
daidalus,10,13.5,25618.3892240698,70.8843863694613,25618.4872900834
daidalus,10,13.6,25584.9096053623,70.8843863694613,25585.0077997016
daidalus,10,13.7,25551.4299978668,70.8843863694613,25551.528320868
daidalus,10,13.8,25517.9504016275,70.8843863694613,25518.0488536281
daidalus,10,13.9,25484.4708166887,70.8843863694613,25484.5693980276
daidalus,10,14,25450.9912430949,70.8843863694613,25451.0899541125
daidalus,10,14.1,25417.5116808911,70.8843863694613,25417.6105219288
daidalus,10,14.2,25384.0321301223,70.8843863694613,25384.1311015231
daidalus,10,14.3,25350.5525908338,70.8843863694613,25350.651692942
daidalus,10,14.4,25317.0730630712,70.8843863694613,25317.1722962323
daidalus,10,14.5,25283.5935468801,70.8843863694613,25283.6929114414
daidalus,10,14.6,25250.1140423068,70.8843863694613,25250.2135386164
daidalus,10,14.7,25216.6345493973,70.8843863694613,25216.7341778052
daidalus,10,14.8,25183.1550681984,70.8843863694613,25183.2548290557
daidalus,10,14.9,25149.6755987566,70.8843863694613,25149.7754924159
daidalus,10,15,25116.1961411191,70.8843863694613,25116.2961679344
daidalus,10,15.1,25082.7166953331,70.8843863694613,25082.8168556598
daidalus,10,15.2,25049.2372614461,70.8843863694613,25049.3375556411
daidalus,10,15.3,25015.7578395059,70.8843863694613,25015.8582679274
daidalus,10,15.4,24982.2784295606,70.8843863694613,24982.3789925683
daidalus,10,15.5,24948.7990316584,70.8843863694613,24948.8997296135
daidalus,10,15.6,24915.3196458478,70.8843863694613,24915.4204791129
daidalus,10,15.7,24881.8402721777,70.8843863694613,24881.941241117
daidalus,10,15.8,24848.3609106972,70.8843863694613,24848.462015676
daidalus,10,15.9,24814.8815614556,70.8843863694613,24814.9828028411
daidalus,10,16,24781.4022245024,70.8843863694613,24781.5036026631
daidalus,10,16.1,24747.9228998876,70.8843863694613,24748.0244151935
daidalus,10,16.2,24714.4435876613,70.8843863694613,24714.5452404839
daidalus,10,16.3,24680.964287874,70.8843863694613,24681.0660785862
daidalus,10,16.4,24647.4850005762,70.8843863694613,24647.5869295528
daidalus,10,16.5,24614.005725819,70.8843863694613,24614.1077934359
daidalus,10,16.6,24580.5264636536,70.8843863694613,24580.6286702885
daidalus,10,16.7,24547.0472141316,70.8843863694613,24547.1495601635
daidalus,10,16.8,24513.5679773047,70.8843863694613,24513.6704631145
daidalus,10,16.9,24480.088753225,70.8843863694613,24480.1913791949
